fecha,turno,equipo,tipo,zona,corte_min,hora_corte,horas_acum,taladros_acum,metros_acum,rop_prom,dureza,horas_restantes,metros_al_corte,metros_fin_turno
2026-06-06,A,TD076,DTH,FERROBAMBA,180,9.5,1.333,3,40.0,30.0,D,9.0,105.0,270.0
2026-06-06,A,TD076,DTH,FERROBAMBA,240,10.5,2.333,5,70.0,30.0,D,8.0,105.0,270.0
2026-06-06,A,TD076,DTH,FERROBAMBA,300,11.5,3.333,7,100.0,30.0,D,7.0,105.0,270.0
2026-06-06,A,TD076,DTH,FERROBAMBA,330,12.0,3.5,7,105.0,30.0,D,6.5,105.0,270.0
2026-06-06,A,TD076,DTH,FERROBAMBA,360,12.5,3.75,8,112.5,30.0,D,6.0,,270.0
2026-06-06,A,TD076,DTH,FERROBAMBA,420,13.5,4.75,10,144.0,30.32,D,5.0,,270.0
2026-06-06,A,TD076,DTH,FERROBAMBA,480,14.5,5.75,12,177.5,30.87,D,4.0,,270.0
2026-06-06,A,TD076,DTH,FERROBAMBA,540,15.5,6.75,14,207.5,30.74,D,3.0,,270.0
2026-06-06,A,TD076,DTH,FERROBAMBA,600,16.5,7.75,16,237.5,30.65,D,2.0,,270.0
2026-06-06,A,TD076,DTH,FERROBAMBA,660,17.5,8.333,18,256.87,30.83,D,1.0,,270.0
2026-06-06,A,TD077,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,D,11.0,0.0,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,120,8.5,0.0,0,0.0,0.0,D,10.0,0.0,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,180,9.5,0.0,0,0.0,0.0,D,9.0,0.0,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,240,10.5,0.0,0,0.0,0.0,D,8.0,0.0,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,300,11.5,0.0,0,0.0,0.0,D,7.0,0.0,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,330,12.0,0.0,0,0.0,0.0,D,6.5,0.0,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,360,12.5,0.0,0,0.0,0.0,D,6.0,,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,420,13.5,0.0,0,0.0,0.0,D,5.0,,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,480,14.5,0.0,0,0.0,0.0,D,4.0,,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,540,15.5,0.0,0,0.0,0.0,D,3.0,,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,600,16.5,0.5,1,12.97,25.95,D,2.0,,69.2
2026-06-06,A,TD077,DTH,FERROBAMBA,660,17.5,1.5,3,41.43,27.62,D,1.0,,69.2
2026-06-06,A,TD079,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,S,11.0,0.0,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,120,8.5,0.0,0,0.0,0.0,S,10.0,0.0,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,180,9.5,0.0,0,0.0,0.0,S,9.0,0.0,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,240,10.5,0.0,0,0.0,0.0,S,8.0,0.0,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,300,11.5,0.0,0,0.0,0.0,S,7.0,0.0,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,330,12.0,0.0,0,0.0,0.0,S,6.5,0.0,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,360,12.5,0.0,0,0.0,0.0,S,6.0,,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,420,13.5,0.0,0,0.0,0.0,S,5.0,,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,480,14.5,0.0,0,0.0,0.0,S,4.0,,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,540,15.5,0.75,5,87.5,116.67,S,3.0,,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,600,16.5,1.75,10,166.25,95.0,S,2.0,,245.0
2026-06-06,A,TD079,DTH,FERROBAMBA,660,17.5,2.75,12,210.0,76.36,S,1.0,,245.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,60,7.5,0.0,0,0.0,0.0,D,11.0,43.08,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,120,8.5,0.167,1,2.67,16.0,D,10.0,43.08,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,180,9.5,1.0,1,16.0,16.0,D,9.0,43.08,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,240,10.5,1.417,2,22.15,15.64,D,8.0,43.08,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,300,11.5,2.333,3,35.69,15.3,D,7.0,43.08,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,330,12.0,2.833,3,43.08,15.2,D,6.5,43.08,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,360,12.5,3.25,4,49.23,15.15,D,6.0,,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,420,13.5,4.25,4,64.0,15.06,D,5.0,,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,480,14.5,5.167,5,75.73,14.66,D,4.0,,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,540,15.5,5.5,5,80.0,14.55,D,3.0,,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,600,16.5,5.667,6,85.54,15.09,D,2.0,,142.0
2026-06-06,A,TD091,RTR,CHALCOBAMBA,660,17.5,6.5,8,113.09,17.4,D,1.0,,142.0
2026-06-06,A,TD092,RTR,CHALCOBAMBA,60,7.5,0.0,0,0.0,0.0,D,11.0,58.87,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,120,8.5,0.25,1,4.39,17.55,D,10.0,58.87,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,180,9.5,1.2,2,20.25,16.88,D,9.0,58.87,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,240,10.5,2.15,3,34.87,16.22,D,8.0,58.87,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,300,11.5,3.1,4,50.75,16.37,D,7.0,58.87,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,330,12.0,3.6,4,58.87,16.35,D,6.5,58.87,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,360,12.5,4.05,5,66.24,16.36,D,6.0,,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,420,13.5,5.0,6,81.8,16.36,D,5.0,,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,480,14.5,5.95,7,96.85,16.28,D,4.0,,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,540,15.5,6.9,8,113.78,16.49,D,3.0,,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,600,16.5,7.733,8,126.6,16.37,D,2.0,,142.5
2026-06-06,A,TD092,RTR,CHALCOBAMBA,660,17.5,7.9,9,129.49,16.39,D,1.0,,142.5
2026-06-06,B,TD012,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,233.1
2026-06-06,B,TD012,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,233.1
2026-06-06,B,TD030,DTH,CHALCOBAMBA,60,19.5,0.0,0,0.0,0.0,M,11.0,0.0,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,120,20.5,0.0,0,0.0,0.0,M,10.0,0.0,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,180,21.5,0.0,0,0.0,0.0,M,9.0,0.0,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,240,22.5,0.0,0,0.0,0.0,M,8.0,0.0,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,M,7.0,0.0,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,M,6.5,0.0,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,M,6.0,,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,M,5.0,,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,M,4.0,,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,M,3.0,,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,M,2.0,,370.0
2026-06-06,B,TD030,DTH,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,M,1.0,,370.0
2026-06-06,B,TD072,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,S,11.0,0.0,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,S,10.0,0.0,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,S,9.0,0.0,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,S,8.0,0.0,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,S,7.0,0.0,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,S,6.5,0.0,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,S,6.0,,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,S,5.0,,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,S,4.0,,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,S,3.0,,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,S,2.0,,540.0
2026-06-06,B,TD072,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,S,1.0,,540.0
2026-06-06,B,TD073,DTH,CHALCOBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,32.9
2026-06-06,B,TD073,DTH,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,32.9
2026-06-06,B,TD074,DTH,CHALCOBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,320.7
2026-06-06,B,TD074,DTH,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,320.7
2026-06-06,B,TD076,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,211.4
2026-06-06,B,TD076,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,211.4
2026-06-06,B,TD077,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,M,11.0,0.0,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,M,10.0,0.0,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,M,9.0,0.0,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,M,8.0,0.0,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,M,7.0,0.0,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,M,6.5,0.0,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,M,6.0,,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,M,5.0,,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,M,4.0,,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,M,3.0,,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,M,2.0,,342.6
2026-06-06,B,TD077,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,M,1.0,,342.6
2026-06-06,B,TD079,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,350.0
2026-06-06,B,TD079,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,350.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,120.0
2026-06-06,B,TD091,RTR,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,120.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,60,19.5,0.0,0,0.0,0.0,D,11.0,0.0,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,120,20.5,0.0,0,0.0,0.0,D,10.0,0.0,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,180,21.5,0.0,0,0.0,0.0,D,9.0,0.0,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,240,22.5,0.0,0,0.0,0.0,D,8.0,0.0,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,D,7.0,0.0,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,D,6.5,0.0,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,D,6.0,,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,D,5.0,,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,D,4.0,,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,D,3.0,,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,D,2.0,,238.0
2026-06-06,B,TD092,RTR,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,D,1.0,,238.0
2026-06-07,A,TD012,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,D,11.0,88.15,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,120,8.5,0.0,0,0.0,0.0,D,10.0,88.15,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,180,9.5,0.95,2,24.16,25.43,D,9.0,88.15,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,240,10.5,1.95,3,49.45,25.36,D,8.0,88.15,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,300,11.5,2.95,5,75.25,25.51,D,7.0,88.15,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,330,12.0,3.45,6,88.15,25.55,D,6.5,88.15,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,360,12.5,3.95,6,101.05,25.58,D,6.0,,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,420,13.5,4.033,6,103.2,25.59,D,5.0,,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,480,14.5,4.783,7,114.26,23.89,D,4.0,,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,540,15.5,5.7,8,137.6,24.14,D,3.0,,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,600,16.5,5.95,9,143.33,24.09,D,2.0,,189.2
2026-06-07,A,TD012,DTH,FERROBAMBA,660,17.5,6.95,10,165.12,23.76,D,1.0,,189.2
2026-06-07,A,TD030,DTH,CHALCOBAMBA,60,7.5,0.0,0,0.0,0.0,D,11.0,169.12,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,120,8.5,0.667,2,28.88,43.31,D,10.0,169.12,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,180,9.5,1.667,5,70.13,42.07,D,9.0,169.12,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,240,10.5,2.667,7,103.12,38.67,D,8.0,169.12,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,300,11.5,3.667,9,145.2,39.6,D,7.0,169.12,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,330,12.0,4.167,11,169.12,40.59,D,6.5,169.12,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,360,12.5,4.667,12,193.29,41.42,D,6.0,,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,420,13.5,5.667,15,233.75,41.25,D,5.0,,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,480,14.5,6.5,16,264.0,40.62,D,4.0,,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,540,15.5,6.5,16,264.0,40.62,D,3.0,,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,600,16.5,7.25,25,282.0,38.9,D,2.0,,341.0
2026-06-07,A,TD030,DTH,CHALCOBAMBA,660,17.5,8.25,35,309.5,37.52,D,1.0,,341.0
2026-06-07,A,TD072,DTH,FERROBAMBA,60,7.5,0.083,1,3.33,40.0,M,11.0,153.6,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,120,8.5,1.083,7,42.0,38.77,M,10.0,153.6,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,180,9.5,1.5,10,58.0,38.67,M,9.0,153.6,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,240,10.5,2.5,16,96.0,38.4,M,8.0,153.6,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,300,11.5,3.5,23,134.67,38.48,M,7.0,153.6,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,330,12.0,4.0,26,153.6,38.4,M,6.5,153.6,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,360,12.5,4.5,29,171.6,38.13,M,6.0,,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,420,13.5,5.0,32,192.0,38.4,M,5.0,,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,480,14.5,5.0,32,192.0,38.4,M,4.0,,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,540,15.5,5.0,32,192.0,38.4,M,3.0,,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,600,16.5,5.0,32,192.0,38.4,M,2.0,,192.0
2026-06-07,A,TD072,DTH,FERROBAMBA,660,17.5,5.0,32,192.0,38.4,M,1.0,,192.0
2026-06-07,A,TD073,DTH,CHALCOBAMBA,60,7.5,0.667,1,18.9,28.35,D,11.0,94.5,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,120,8.5,0.667,1,18.9,28.35,D,10.0,94.5,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,180,9.5,0.75,2,21.26,28.35,D,9.0,94.5,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,240,10.5,1.75,3,51.3,29.31,D,8.0,94.5,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,300,11.5,2.75,5,80.33,29.21,D,7.0,94.5,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,330,12.0,3.25,5,94.5,29.08,D,6.5,94.5,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,360,12.5,3.75,6,107.1,28.56,D,6.0,,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,420,13.5,4.333,7,124.14,28.65,D,5.0,,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,480,14.5,5.333,9,156.37,29.32,D,4.0,,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,540,15.5,6.333,10,188.6,29.78,D,3.0,,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,600,16.5,6.917,12,210.53,30.44,D,2.0,,282.6
2026-06-07,A,TD073,DTH,CHALCOBAMBA,660,17.5,7.917,14,248.13,31.34,D,1.0,,282.6
2026-06-07,A,TD074,DTH,CHALCOBAMBA,60,7.5,0.833,2,32.1,38.52,D,11.0,182.95,372.1
2026-06-07,A,TD074,DTH,CHALCOBAMBA,120,8.5,1.5,4,50.1,33.4,D,10.0,182.95,372.1
2026-06-07,A,TD074,DTH,CHALCOBAMBA,180,9.5,2.5,6,79.99,31.99,D,9.0,182.95,372.1
2026-06-07,A,TD074,DTH,CHALCOBAMBA,240,10.5,3.5,9,121.1,34.6,D,8.0,182.95,372.1
2026-06-07,A,TD074,DTH,CHALCOBAMBA,300,11.5,4.5,11,162.2,36.04,D,7.0,182.95,372.1
2026-06-07,A,TD074,DTH,CHALCOBAMBA,330,12.0,5.0,13,182.95,36.59,D,6.5,182.95,372.1
2026-06-07,A,TD074,DTH,CHALCOBAMBA,360,12.5,5.5,14,202.2,36.76,D,6.0,,372.1
